workload,option,influence,kpi
png-small,png,0.014929036162850486,max-resident-size
png-small,round,0.00987046363888028,max-resident-size
png-small,threads,-0.7818337769089058,max-resident-size
png-small,compression,-0.04262165485874082,max-resident-size
psd-large,iosCreateImagesetFolders,0.08088130034158639,max-resident-size
psd-large,bmp,-0.01717069402450966,max-resident-size
psd-large,gif,0.08500364081080346,max-resident-size
psd-large,ios,-0.045010485497587856,max-resident-size
psd-large,androidMipmapInsteadOfDrawable,-0.012640957496977245,max-resident-size
psd-large,scaleIsHeightDp,0.04358918552852989,max-resident-size
psd-large,web,-0.3959934861725214,max-resident-size
psd-large,jpeg,0.04298006190224527,max-resident-size
psd-large,floor,-0.003853298068163213,max-resident-size
psd-large,win,-0.10046989607972517,max-resident-size
psd-large,antiAliasing,0.09251282638243756,max-resident-size
psd-large,skipUpscaling,-0.02850389175630258,max-resident-size
psd-large,androidIncludeLdpiTvdpi,0.029866724014240804,max-resident-size
psd-large,png,0.010577659529711389,max-resident-size
psd-large,round,-0.007494749975670691,max-resident-size
psd-large,threads,-0.3719648612670588,max-resident-size
psd-large,compression,0.026285208485129722,max-resident-size
psd-medium,iosCreateImagesetFolders,0.04941398588914383,max-resident-size
psd-medium,bmp,0.1498844277573284,max-resident-size
psd-medium,gif,0.4926891033645491,max-resident-size
psd-medium,ios,-0.6529859888346673,max-resident-size
psd-medium,androidMipmapInsteadOfDrawable,0.02155882258297835,max-resident-size
psd-medium,scaleIsHeightDp,0.001826427346456592,max-resident-size
psd-medium,web,-1.1229258672554665,max-resident-size
psd-medium,jpeg,0.23353803261919834,max-resident-size
psd-medium,floor,-0.0012321074645282343,max-resident-size
psd-medium,win,-0.5674097272248483,max-resident-size
psd-medium,antiAliasing,0.1668842728499819,max-resident-size
psd-medium,skipUpscaling,0.0059270248648281626,max-resident-size
psd-medium,androidIncludeLdpiTvdpi,0.3140791711196007,max-resident-size
psd-medium,png,0.036847586393154184,max-resident-size
psd-medium,round,-0.006694222073653778,max-resident-size
psd-medium,threads,-1.5654285762380384,max-resident-size
psd-medium,compression,0.012351194589121673,max-resident-size
psd-small,iosCreateImagesetFolders,0.18269272803467076,max-resident-size
psd-small,bmp,0.07114424103861838,max-resident-size
psd-small,gif,0.5067637557687821,max-resident-size
