workload,option,influence,kpi
dual-channel.wav,ReplayGainAccurate,0.3910904084527367,max-resident-size
dual-channel.wav,Resampling,0.6905094552015456,max-resident-size
dual-channel.wav,ABR,0.49891148336063934,max-resident-size
dual-channel.wav,CBR,-0.3457402302764569,max-resident-size
dual-channel.wav,Lowpass,-0.0856154475337838,max-resident-size
dual-channel.wav,Highpass,-0.5965961281322961,max-resident-size
dual-channel.wav,LowpassWidth,0.02560795247079784,max-resident-size
dual-channel.wav,HighpassWidth,-0.3171864247725741,max-resident-size
dual-channel.wav,VBRRange,0.7598446033765258,max-resident-size
helix.wav,NoRes,-0.05781218917807173,max-resident-size
helix.wav,Downmix,0.11644713978480409,max-resident-size
helix.wav,ReplayGainFast,-0.06201637286802228,max-resident-size
helix.wav,MidSideStereo,0.10501664575506388,max-resident-size
helix.wav,Freeformat,-0.3290089069183292,max-resident-size
helix.wav,Mono,0.11663899451975925,max-resident-size
helix.wav,Stereo,-0.07330165522266373,max-resident-size
helix.wav,CRC,0.07934977507315821,max-resident-size
helix.wav,JointStereo,-0.007228731019000458,max-resident-size
helix.wav,SwapBytes,-0.0029350003256504087,max-resident-size
helix.wav,ReplayGainAccurate,0.5258233221807892,max-resident-size
helix.wav,Resampling,0.2062858506278945,max-resident-size
helix.wav,ABR,0.5138652138159109,max-resident-size
helix.wav,CBR,-0.3723529656671768,max-resident-size
helix.wav,Lowpass,-0.13623803330509868,max-resident-size
helix.wav,Highpass,-0.5498740383093871,max-resident-size
helix.wav,LowpassWidth,0.0732647178762968,max-resident-size
helix.wav,HighpassWidth,-0.3023334793966473,max-resident-size
helix.wav,VBRRange,1.0261938121024785,max-resident-size
single-channel.wav,NoRes,-0.06625378645188991,max-resident-size
single-channel.wav,Downmix,0.09299644935261582,max-resident-size
single-channel.wav,ReplayGainFast,-0.08171108776707936,max-resident-size
single-channel.wav,MidSideStereo,-0.02086135459653975,max-resident-size
single-channel.wav,Freeformat,-0.28474814980414703,max-resident-size
single-channel.wav,Mono,-0.06065881145365799,max-resident-size
single-channel.wav,Stereo,-0.0950773936285183,max-resident-size
single-channel.wav,CRC,0.06312271584064849,max-resident-size
single-channel.wav,JointStereo,-0.13112302014018454,max-resident-size
single-channel.wav,SwapBytes,-0.0007506068313749255,max-resident-size
single-channel.wav,ReplayGainAccurate,0.5774974995159112,max-resident-size
single-channel.wav,Resampling,0.574703117430934,max-resident-size
single-channel.wav,ABR,0.4108910802734365,max-resident-size
single-channel.wav,CBR,-0.37160663615887257,max-resident-size
single-channel.wav,Lowpass,-0.1331746367229247,max-resident-size
single-channel.wav,Highpass,-0.3515082195796933,max-resident-size
single-channel.wav,LowpassWidth,0.12261736969353823,max-resident-size
single-channel.wav,HighpassWidth,-0.1640934687765886,max-resident-size
single-channel.wav,VBRRange,0.8194435922423171,max-resident-size
speech.wav,NoRes,-0.1186511378657165,max-resident-size
speech.wav,Downmix,0.09867628017984036,max-resident-size
speech.wav,ReplayGainFast,-0.07573596772114631,max-resident-size
speech.wav,MidSideStereo,-0.0063104314793017745,max-resident-size
speech.wav,Freeformat,-0.3276581682711042,max-resident-size
speech.wav,Mono,-0.06182082802491321,max-resident-size
speech.wav,Stereo,-0.07317201480459742,max-resident-size
speech.wav,CRC,0.05791652849709334,max-resident-size
speech.wav,JointStereo,-0.08863688608669498,max-resident-size
speech.wav,SwapBytes,0.17849653938653282,max-resident-size
speech.wav,ReplayGainAccurate,1.0650267558707163,max-resident-size
speech.wav,Resampling,-0.3754349870546116,max-resident-size
speech.wav,ABR,0.45990985829472786,max-resident-size
speech.wav,CBR,-0.39873309411360963,max-resident-size
speech.wav,Lowpass,-0.09946566141284095,max-resident-size
speech.wav,Highpass,-0.4445630644352161,max-resident-size
speech.wav,LowpassWidth,0.12993073065077165,max-resident-size
speech.wav,HighpassWidth,-0.23680545915853063,max-resident-size
speech.wav,VBRRange,0.7888355053544681,max-resident-size
sweep.wav,NoRes,-0.12224074882102134,max-resident-size
sweep.wav,Downmix,0.13828080537496926,max-resident-size
sweep.wav,ReplayGainFast,0.024442768659107626,max-resident-size
sweep.wav,MidSideStereo,-0.06577627200587055,max-resident-size
sweep.wav,Freeformat,-0.19771146739378487,max-resident-size
sweep.wav,Mono,-0.12011306205670351,max-resident-size
sweep.wav,Stereo,-0.08169274382273212,max-resident-size
sweep.wav,CRC,-0.027589064570601122,max-resident-size
sweep.wav,JointStereo,-0.14665723177853843,max-resident-size
sweep.wav,SwapBytes,0.05559637449122055,max-resident-size
sweep.wav,ReplayGainAccurate,1.1910842248928557,max-resident-size
sweep.wav,Resampling,1.4244146419688861,max-resident-size
sweep.wav,ABR,0.07871708627373167,max-resident-size
sweep.wav,CBR,0.04738809489712935,max-resident-size
sweep.wav,Lowpass,-0.005355530849728319,max-resident-size
sweep.wav,Highpass,-0.37825639834895936,max-resident-size
sweep.wav,LowpassWidth,0.0007148396431217595,max-resident-size
sweep.wav,HighpassWidth,-0.23882474896180603,max-resident-size
sweep.wav,VBRRange,0.2159458113370451,max-resident-size
